id,index,period,timestamp,minute,second,type.id,type.name,possession,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,duration,tactics.formation,tactics.lineup[0].player.id,tactics.lineup[0].player.name,tactics.lineup[0].position.id,tactics.lineup[0].position.name,tactics.lineup[0].jersey_number,tactics.lineup[1].player.id,tactics.lineup[1].player.name,tactics.lineup[1].position.id,tactics.lineup[1].position.name,tactics.lineup[1].jersey_number,tactics.lineup[2].player.id,tactics.lineup[2].player.name,tactics.lineup[2].position.id,tactics.lineup[2].position.name,tactics.lineup[2].jersey_number,tactics.lineup[3].player.id,tactics.lineup[3].player.name,tactics.lineup[3].position.id,tactics.lineup[3].position.name,tactics.lineup[3].jersey_number,tactics.lineup[4].player.id,tactics.lineup[4].player.name,tactics.lineup[4].position.id,tactics.lineup[4].position.name,tactics.lineup[4].jersey_number,tactics.lineup[5].player.id,tactics.lineup[5].player.name,tactics.lineup[5].position.id,tactics.lineup[5].position.name,tactics.lineup[5].jersey_number,tactics.lineup[6].player.id,tactics.lineup[6].player.name,tactics.lineup[6].position.id,tactics.lineup[6].position.name,tactics.lineup[6].jersey_number,tactics.lineup[7].player.id,tactics.lineup[7].player.name,tactics.lineup[7].position.id,tactics.lineup[7].position.name,tactics.lineup[7].jersey_number,tactics.lineup[8].player.id,tactics.lineup[8].player.name,tactics.lineup[8].position.id,tactics.lineup[8].position.name,tactics.lineup[8].jersey_number,tactics.lineup[9].player.id,tactics.lineup[9].player.name,tactics.lineup[9].position.id,tactics.lineup[9].position.name,tactics.lineup[9].jersey_number,tactics.lineup[10].player.id,tactics.lineup[10].player.name,tactics.lineup[10].position.id,tactics.lineup[10].position.name,tactics.lineup[10].jersey_number,related_events,player.id,player.name,position.id,position.name,location,pass.recipient.id,pass.recipient.name,pass.length,pass.angle,pass.height.id,pass.height.name,pass.end_location,pass.body_part.id,pass.body_part.name,pass.type.id,pass.type.name,carry.end_location,under_pressure,pass.outcome.id,pass.outcome.name,ball_receipt.outcome.id,ball_receipt.outcome.name,counterpress,interception.outcome.id,interception.outcome.name,duel.type.id,duel.type.name,duel.outcome.id,duel.outcome.name,pass.switch,pass.through_ball,pass.technique.id,pass.technique.name,dribble.outcome.id,dribble.outcome.name,pass.cross,clearance.right_foot,clearance.body_part.id,clearance.body_part.name,clearance.left_foot,off_camera,out,pass.assisted_shot_id,pass.shot_assist,shot.statsbomb_xg,shot.end_location,shot.key_pass_id,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.outcome.id,shot.outcome.name,shot.technique.id,shot.technique.name,shot.freeze_frame[0].location,shot.freeze_frame[0].player.id,shot.freeze_frame[0].player.name,shot.freeze_frame[0].position.id,shot.freeze_frame[0].position.name,shot.freeze_frame[0].teammate,shot.freeze_frame[1].location,shot.freeze_frame[1].player.id,shot.freeze_frame[1].player.name,shot.freeze_frame[1].position.id,shot.freeze_frame[1].position.name,shot.freeze_frame[1].teammate,shot.freeze_frame[2].location,shot.freeze_frame[2].player.id,shot.freeze_frame[2].player.name,shot.freeze_frame[2].position.id,shot.freeze_frame[2].position.name,shot.freeze_frame[2].teammate,shot.freeze_frame[3].location,shot.freeze_frame[3].player.id,shot.freeze_frame[3].player.name,shot.freeze_frame[3].position.id,shot.freeze_frame[3].position.name,shot.freeze_frame[3].teammate,shot.freeze_frame[4].location,shot.freeze_frame[4].player.id,shot.freeze_frame[4].player.name,shot.freeze_frame[4].position.id,shot.freeze_frame[4].position.name,shot.freeze_frame[4].teammate,shot.freeze_frame[5].location,shot.freeze_frame[5].player.id,shot.freeze_frame[5].player.name,shot.freeze_frame[5].position.id,shot.freeze_frame[5].position.name,shot.freeze_frame[5].teammate,shot.freeze_frame[6].location,shot.freeze_frame[6].player.id,shot.freeze_frame[6].player.name,shot.freeze_frame[6].position.id,shot.freeze_frame[6].position.name,shot.freeze_frame[6].teammate,shot.freeze_frame[7].location,shot.freeze_frame[7].player.id,shot.freeze_frame[7].player.name,shot.freeze_frame[7].position.id,shot.freeze_frame[7].position.name,shot.freeze_frame[7].teammate,shot.freeze_frame[8].location,shot.freeze_frame[8].player.id,shot.freeze_frame[8].player.name,shot.freeze_frame[8].position.id,shot.freeze_frame[8].position.name,shot.freeze_frame[8].teammate,shot.freeze_frame[9].location,shot.freeze_frame[9].player.id,shot.freeze_frame[9].player.name,shot.freeze_frame[9].position.id,shot.freeze_frame[9].position.name,shot.freeze_frame[9].teammate,shot.freeze_frame[10].location,shot.freeze_frame[10].player.id,shot.freeze_frame[10].player.name,shot.freeze_frame[10].position.id,shot.freeze_frame[10].position.name,shot.freeze_frame[10].teammate,shot.freeze_frame[11].location,shot.freeze_frame[11].player.id,shot.freeze_frame[11].player.name,shot.freeze_frame[11].position.id,shot.freeze_frame[11].position.name,shot.freeze_frame[11].teammate,shot.freeze_frame[12].location,shot.freeze_frame[12].player.id,shot.freeze_frame[12].player.name,shot.freeze_frame[12].position.id,shot.freeze_frame[12].position.name,shot.freeze_frame[12].teammate,shot.freeze_frame[13].location,shot.freeze_frame[13].player.id,shot.freeze_frame[13].player.name,shot.freeze_frame[13].position.id,shot.freeze_frame[13].position.name,shot.freeze_frame[13].teammate,shot.freeze_frame[14].location,shot.freeze_frame[14].player.id,shot.freeze_frame[14].player.name,shot.freeze_frame[14].position.id,shot.freeze_frame[14].position.name,shot.freeze_frame[14].teammate,shot.freeze_frame[15].location,shot.freeze_frame[15].player.id,shot.freeze_frame[15].player.name,shot.freeze_frame[15].position.id,shot.freeze_frame[15].position.name,shot.freeze_frame[15].teammate,shot.freeze_frame[16].location,shot.freeze_frame[16].player.id,shot.freeze_frame[16].player.name,shot.freeze_frame[16].position.id,shot.freeze_frame[16].position.name,shot.freeze_frame[16].teammate,shot.freeze_frame[17].location,shot.freeze_frame[17].player.id,shot.freeze_frame[17].player.name,shot.freeze_frame[17].position.id,shot.freeze_frame[17].position.name,shot.freeze_frame[17].teammate,goalkeeper.end_location,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.type.id,goalkeeper.type.name,clearance.aerial_won,clearance.head,foul_committed.advantage,foul_won.advantage,shot.one_on_one,goalkeeper.technique.id,goalkeeper.technique.name,goalkeeper.body_part.id,goalkeeper.body_part.name,goalkeeper.outcome.id,goalkeeper.outcome.name,pass.aerial_won,dribble.nutmeg,dribble.overrun,shot.first_time,pass.deflected,pass.goal_assist,miscontrol.aerial_won,clearance.other,shot.aerial_won,ball_recovery.recovery_failure,foul_won.defensive,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,foul_committed.type.id,foul_committed.type.name,foul_committed.card.id,foul_committed.card.name,pass.no_touch,pass.inswinging,shot.freeze_frame[18].location,shot.freeze_frame[18].player.id,shot.freeze_frame[18].player.name,shot.freeze_frame[18].position.id,shot.freeze_frame[18].position.name,shot.freeze_frame[18].teammate,block.deflection,pass.cut_back,shot.freeze_frame[19].location,shot.freeze_frame[19].player.id,shot.freeze_frame[19].player.name,shot.freeze_frame[19].position.id,shot.freeze_frame[19].position.name,shot.freeze_frame[19].teammate,block.offensive,shot.deflected
09853746-3944-41ba-be24-b96fd0ef413f,3289,2,00:24:59.836,69,59,17,Pressure,140,209,Celta Vigo,4,From Throw In,217,Barcelona,2.514744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['4cbc485e-a8d4-4572-82d6-e8c043887d50', '6f03192a-f38f-4119-98ef-099f1e125f8c']",21881.0,Sergino Dest,4.0,Center Back,"[57.0, 76.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f03192a-f38f-4119-98ef-099f1e125f8c,3290,2,00:25:00.223,70,0,42,Ball Receipt*,140,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['09853746-3944-41ba-be24-b96fd0ef413f', 'be39875f-da90-4684-a92f-852c9d843726']",6594.0,Santiago Mina Lorenzo,24.0,Left Center Forward,"[63.1, 3.7]",,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cbc485e-a8d4-4572-82d6-e8c043887d50,3291,2,00:25:00.223,70,0,43,Carry,140,209,Celta Vigo,4,From Throw In,209,Celta Vigo,3.214115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['09853746-3944-41ba-be24-b96fd0ef413f', '3c41f49e-aa3e-4dcb-9d6e-31ce58a0cbe5', '6f03192a-f38f-4119-98ef-099f1e125f8c', 'e0c2b033-c249-42d5-96be-4286f032ce7b']",6594.0,Santiago Mina Lorenzo,24.0,Left Center Forward,"[63.1, 3.7]",,,,,,,,,,,,"[61.6, 3.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c41f49e-aa3e-4dcb-9d6e-31ce58a0cbe5,3292,2,00:25:01.993,70,1,17,Pressure,140,209,Celta Vigo,4,From Throw In,217,Barcelona,1.444611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['4cbc485e-a8d4-4572-82d6-e8c043887d50'],24841.0,Ricard Puig Martí,15.0,Left Center Midfield,"[57.0, 76.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0c2b033-c249-42d5-96be-4286f032ce7b,3293,2,00:25:03.437,70,3,3,Dispossessed,140,209,Celta Vigo,4,From Throw In,209,Celta Vigo,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['eb49ab83-0e43-4674-b6ca-e8599af0db76'],6594.0,Santiago Mina Lorenzo,24.0,Left Center Forward,"[61.6, 3.7]",,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb49ab83-0e43-4674-b6ca-e8599af0db76,3294,2,00:25:03.437,70,3,4,Duel,140,209,Celta Vigo,4,From Throw In,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['e0c2b033-c249-42d5-96be-4286f032ce7b'],24841.0,Ricard Puig Martí,15.0,Left Center Midfield,"[58.5, 76.4]",,,,,,,,,,,,,True,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7eb7230-b008-4158-9282-d64ab4d17a3c,3295,2,00:25:03.437,70,3,43,Carry,140,209,Celta Vigo,4,From Throw In,217,Barcelona,1.753925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['7decf678-b3c0-4379-b307-12d79a5a545f', 'daa8be95-0023-472a-a4f1-b0498a9788d1', 'eb49ab83-0e43-4674-b6ca-e8599af0db76']",24841.0,Ricard Puig Martí,15.0,Left Center Midfield,"[58.5, 76.4]",,,,,,,,,,,,"[64.5, 74.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
daa8be95-0023-472a-a4f1-b0498a9788d1,3296,2,00:25:04.296,70,4,17,Pressure,140,209,Celta Vigo,4,From Throw In,209,Celta Vigo,0.916612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['7decf678-b3c0-4379-b307-12d79a5a545f', 'b7eb7230-b008-4158-9282-d64ab4d17a3c']",6799.0,Brais Méndez Portela,12.0,Right Midfield,"[61.6, 3.7]",,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9018c23-d31e-4e76-a082-71422640cd46,3297,2,00:25:04.531,70,4,17,Pressure,140,209,Celta Vigo,4,From Throw In,209,Celta Vigo,0.736369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['7decf678-b3c0-4379-b307-12d79a5a545f'],6757.0,Aarón Martín Caricol,6.0,Left Back,"[58.9, 4.7]",,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a86007e0-085a-4088-9c6d-38e23b3aaf1e,3298,2,00:25:04.584,70,4,17,Pressure,140,209,Celta Vigo,4,From Throw In,209,Celta Vigo,0.567089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6799.0,Brais Méndez Portela,12.0,Right Midfield,"[55.6, 5.7]",,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7decf678-b3c0-4379-b307-12d79a5a545f,3299,2,00:25:05.191,70,5,14,Dribble,140,209,Celta Vigo,4,From Throw In,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['daa8be95-0023-472a-a4f1-b0498a9788d1', 'f9018c23-d31e-4e76-a082-71422640cd46', 'fdb7762b-4c73-4808-a82c-9465efa254ae']",24841.0,Ricard Puig Martí,15.0,Left Center Midfield,"[64.5, 74.4]",,,,,,,,,,,,,True,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdb7762b-4c73-4808-a82c-9465efa254ae,3300,2,00:25:05.191,70,5,4,Duel,140,209,Celta Vigo,4,From Throw In,209,Celta Vigo,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['7decf678-b3c0-4379-b307-12d79a5a545f'],6799.0,Brais Méndez Portela,12.0,Right Midfield,"[55.6, 5.7]",,,,,,,,,,,,,True,,,,,True,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b968917c-19d6-4ac6-928b-86726a9eb2a7,3301,2,00:25:05.191,70,5,43,Carry,140,209,Celta Vigo,4,From Throw In,209,Celta Vigo,1.484306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['d83c65cc-85c6-490e-8231-7ab887f9e82f', 'fdb7762b-4c73-4808-a82c-9465efa254ae']",6799.0,Brais Méndez Portela,12.0,Right Midfield,"[55.6, 5.7]",,,,,,,,,,,,"[62.8, 6.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d83c65cc-85c6-490e-8231-7ab887f9e82f,3302,2,00:25:06.676,70,6,30,Pass,140,209,Celta Vigo,4,From Throw In,209,Celta Vigo,0.470961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['7e0aaa16-cd57-45f8-a8dd-8043e6e06bdf', 'bdbc1a2e-da4d-4558-b015-133d5e65e955']",6799.0,Brais Méndez Portela,12.0,Right Midfield,"[62.8, 6.7]",6594.0,Santiago Mina Lorenzo,7.2691126,1.4327903,1.0,Ground Pass,"[63.8, 13.9]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdbc1a2e-da4d-4558-b015-133d5e65e955,3303,2,00:25:07.146,70,7,42,Ball Receipt*,140,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['d83c65cc-85c6-490e-8231-7ab887f9e82f'],6594.0,Santiago Mina Lorenzo,24.0,Left Center Forward,"[63.8, 14.2]",,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e0aaa16-cd57-45f8-a8dd-8043e6e06bdf,3304,2,00:25:07.146,70,7,10,Interception,141,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['d83c65cc-85c6-490e-8231-7ab887f9e82f'],39073.0,Moriba Kourouma Kourouma,13.0,Right Center Midfield,"[56.3, 66.2]",,,,,,,,,,,,,,,,,,True,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90dd95ae-dddb-446d-83cf-2c3aee0f2a01,3305,2,00:25:07.146,70,7,43,Carry,141,217,Barcelona,1,Regular Play,217,Barcelona,1.79753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['7e0aaa16-cd57-45f8-a8dd-8043e6e06bdf', 'd8cf298c-357d-4c75-b227-34829fadd121', 'e76ffb19-167e-454f-b613-78e61e63516e']",39073.0,Moriba Kourouma Kourouma,13.0,Right Center Midfield,"[56.3, 66.2]",,,,,,,,,,,,"[60.2, 65.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e76ffb19-167e-454f-b613-78e61e63516e,3306,2,00:25:07.780,70,7,17,Pressure,141,217,Barcelona,1,Regular Play,209,Celta Vigo,1.073705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['90dd95ae-dddb-446d-83cf-2c3aee0f2a01'],6594.0,Santiago Mina Lorenzo,24.0,Left Center Forward,"[61.1, 14.3]",,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e9300dc-224f-43ac-995b-34bb4ef5b5c1,3307,2,00:25:08.944,70,8,22,Foul Committed,141,217,Barcelona,1,Regular Play,209,Celta Vigo,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['373897f1-646f-4985-bfa5-4758e873d5df', 'd8cf298c-357d-4c75-b227-34829fadd121']",6594.0,Santiago Mina Lorenzo,24.0,Left Center Forward,"[59.9, 14.3]",,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8cf298c-357d-4c75-b227-34829fadd121,3308,2,00:25:08.944,70,8,21,Foul Won,141,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['6e9300dc-224f-43ac-995b-34bb4ef5b5c1'],39073.0,Moriba Kourouma Kourouma,13.0,Right Center Midfield,"[60.2, 65.8]",,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373897f1-646f-4985-bfa5-4758e873d5df,3309,2,00:25:08.944,70,8,43,Carry,141,217,Barcelona,1,Regular Play,217,Barcelona,2.638683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['1cd9e2ec-13f3-4ab3-8133-08423bbd651c', '6e9300dc-224f-43ac-995b-34bb4ef5b5c1', 'd8cf298c-357d-4c75-b227-34829fadd121']",39073.0,Moriba Kourouma Kourouma,13.0,Right Center Midfield,"[60.2, 65.8]",,,,,,,,,,,,"[60.9, 56.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cd9e2ec-13f3-4ab3-8133-08423bbd651c,3310,2,00:25:11.583,70,11,30,Pass,141,217,Barcelona,1,Regular Play,217,Barcelona,1.699339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['f5845a28-144f-4663-8fae-b9ba70e04035'],39073.0,Moriba Kourouma Kourouma,13.0,Right Center Midfield,"[60.9, 56.3]",5211.0,Jordi Alba Ramos,23.829603,-1.4318666,1.0,Ground Pass,"[64.2, 32.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5845a28-144f-4663-8fae-b9ba70e04035,3311,2,00:25:13.282,70,13,42,Ball Receipt*,141,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['1cd9e2ec-13f3-4ab3-8133-08423bbd651c'],5211.0,Jordi Alba Ramos,8.0,Left Wing Back,"[64.2, 32.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
